X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20
1 0 -0.22897246348818284 4.730108733246073 1 -3.0155087073932534 0 1 0 1 -1.1381366553501346 1 1 -2.3207935205974044 1.5272135343594735 -2.4878714497337175 1.2797688707166615 -1.0822479476686164 1 1.2803080549577688
0 1 -2.754957283359228 -1.9039681124143586 0 1.4436721913021437 0 1 1 0 -0.6921837185511708 1 0 -2.824621914815182 1.2483397131712772 -2.120548296835483 -2.2506466332458914 -2.7696966419340914 1 0.6152628007439706
0 1 -1.5661447545484395 -0.8284704651303549 0 2.1750517357401047 1 1 1 0 2.3257199831000963 0 1 -0.6841570595592334 1.198994119800984 0.9878470881748582 -3.618453608295725 4.570464170365204 1 0.27564606633457966
1 1 -1.8601232408311885 0.31247209375151336 0 0.37963845789708295 1 0 1 0 -1.523678259110593 0 1 1.5779405985781718 -3.4540345815337536 -2.8569067848127983 0.30434902490881277 -3.539840199323146 0 2.1138037488093233
0 0 -2.259534729657442 -2.2186240273260647 1 -1.6223598851498404 0 0 0 0 -1.2525689771033708 0 1 0.6343611081434877 -0.36484283299476167 -2.9335655112932972 -2.4484982415672736 -2.93959320315198 0 1.3288849215487741
1 1 3.855659214557969 0.4881563839523992 0 -3.467929946477054 0 0 0 0 0.1333151042670968 1 0 -0.8788362714913096 -0.6715091723239797 2.161174880160496 1.3503848005091954 4.847525698965734 0 1.1167577359555538
1 1 1.7207307822744755 6.37814081529573 1 -1.722651718826377 0 0 0 1 0.03572702161046548 1 1 3.64345235457479 -0.37781472625513657 4.681100564761545 -0.7995636768894501 1.2569976026350358 1 -2.026958580611876
0 1 0.9777624085344693 -0.06804419244995628 0 2.4691244617230317 0 0 0 0 0.5899207464851394 1 1 -0.987606824537105 -0.19044788814893332 -2.676220484662441 -2.8640756896400172 -1.4488860008841096 0 -0.10158526730749606
0 1 2.6711945293834796 -2.4481876367409403 0 -2.782446876993992 1 0 0 1 2.119413103060935 1 1 0.2055471910999105 -1.2327698246002925 0.6934616314984305 2.0032766684704697 3.362530308800972 0 -1.2837582798423068
1 0 -5.038710169238482 -5.6511894019857705 0 6.610538210201648 1 0 1 1 -1.6974354460941634 0 0 0.5071846514296914 -6.300120820059535 -8.115363809878051 -4.186861274951833 -5.648919215331183 1 0.16132461628322492
0 0 3.316999067470672 -1.6762570131153147 0 1.554986186351044 1 1 1 0 1.3031981294078037 0 0 -0.6100985754281272 0.26152976738198974 -3.5870245601183877 -3.235338365922744 0.8721644513988378 0 -0.675850977427135
0 0 1.887418332314113 1.453437918634359 1 -1.5586644572229602 0 0 0 1 -0.19216447112858615 1 1 0.9384584878184126 -0.06354784179802042 1.2296533650492425 -0.8059081111649891 0.4322708363249361 1 0.6253720323691732
0 0 -3.2797340325230127 -1.1535976604108753 0 3.331819671951562 1 1 0 0 -0.7450642322738293 1 1 1.5845929817100015 2.176735121261335 -1.072000608095317 5.516875841512511 -1.551811632719189 1 0.7192455892633287
0 0 -2.3913741370985813 -0.0727192442212348 0 2.1081221667919414 1 1 1 0 1.3366524745167006 1 0 -0.1550702070729734 2.4870459989742844 -1.4838193843384813 1.6932096073075502 -4.969623101036975 0 1.058662094491257
0 1 -2.864818875685377 -5.04746531077121 1 -0.16321549266249233 0 1 1 1 -1.6772185527675894 0 1 -2.49577469908464 0.5808546475849935 -4.632412331179898 4.394319260529879 -4.973398922405013 1 2.3911173822787686
0 1 -0.31604748170389696 1.2356575175373796 1 2.357373917227885 0 1 0 1 0.07446768075468807 0 1 -0.6288328343253129 -0.6757537666210062 0.626650955140752 -3.3165827359562914 -0.1044377504748556 1 -5.379374240466065
1 1 1.1442271109371773 1.0409005329796446 1 -4.757746166489933 0 0 0 1 3.1658172052340703 0 1 2.295135937843573 0.16201985683260942 2.0713537790631245 0.8846663625171305 0.9721155768207294 1 1.4784112268798957
1 1 1.0021071435759294 3.1966369340595664 0 1.504023233557614 0 1 1 1 -0.7633228999553274 1 1 -3.248477237663481 -7.2875821664840625 6.723851795606891 -0.895778196024678 1.9786196445913689 0 -1.3244103038813133
0 1 1.1679386365129387 -2.985493709979903 0 -0.8564893947282639 1 1 1 0 -1.3083926276485607 0 1 -1.3208043765045057 -1.939058422091389 -0.9620848563816066 2.123087416729885 1.2247182023208163 0 0.42213321763676864
0 0 -0.17981017899215712 2.9320627649192805 0 0.7381480739889146 0 0 0 0 -1.0037872151402538 1 1 1.583121123225968 -1.6835003990595998 2.8939218802750872 -1.6745294352132216 1.2668493310308186 0 -0.13927760390622596
1 0 -5.595063701404493 2.1417927894810695 0 3.2415130070817497 1 0 1 0 -2.883367873665745 0 0 -1.3178091741503573 -0.46171414880000455 -0.6675183344003317 1.755771806743544 -3.623000212248716 0 0.3938508633298653
1 0 0.7820184767285461 2.0888254545541276 1 0.860084684582512 0 1 0 1 -0.8480184854636695 1 0 1.1543674212085258 0.4492632813053815 -1.6646197829476528 -1.0573370658314005 -2.3195394889220675 0 4.248679439142122
1 0 0.6799685391625332 0.8556758177558118 1 -1.2373735892857105 0 1 1 0 -0.707143158080026 0 0 -2.4703922493617476 0.1111602123090903 0.7915619474125357 -0.9814656879322212 1.8557832930018647 0 0.4913524627711167
0 0 2.4177419609340376 4.225611707509986 1 -2.4188681381326584 0 0 1 1 0.3840514303217489 0 0 2.0645369500636828 0.11873961402879095 4.618203839158957 0.02412579093613654 5.1821162404211485 1 2.3627329991652557
0 1 -2.116368823005487 -4.958866935703072 0 -0.3108003471784398 1 0 1 1 -1.2434099405795602 0 1 -3.9904185150846114 -2.4151740831981687 -1.8411911415544737 0.8881388416147187 -4.0609316834737434 0 1.1690138550294282
0 1 -3.342885831499575 -2.2034875260367834 0 0.9401010664892604 1 1 0 1 -0.7662582026728455 0 0 1.0778976319450464 -2.175754700824259 -4.346193991346574 -1.4341955742568535 -3.5386868367209567 1 -4.742329816866771
0 1 -0.4984683339521381 -2.3326291179047454 0 1.8391277731994724 1 0 0 1 1.5780348254388163 1 0 0.636586265938925 3.6771379435729235 -1.6945439252582803 0.47186358105375276 -3.6953116635506134 1 0.26267301237189183
1 1 1.903213764729622 -1.0325985171634726 1 0.19709345826367214 1 0 0 1 0.28196026768112803 0 0 -0.920973142040569 -0.9056686247821215 -1.3313596383658313 -1.4087862392548653 -0.5768974260777097 1 -2.344364522529747
0 0 -0.030809048411514994 -1.1631048601897571 1 -2.276988226538755 1 1 0 1 -0.6432409998799201 0 1 -0.3767990112145431 4.211592931889443 1.1259890057922735 0.5221856537476821 -2.5471132838803365 1 1.89606164430151
1 1 0.800261127262907 0.44958443521754 0 0.8769413560946024 1 1 1 1 -0.47356290518296196 0 1 2.817897459668713 4.086304438373399 6.949030670502917 -1.7239644193449086 2.8834223378873896 1 -1.9130258237801678
0 1 0.08776762626501533 3.782216296907572 0 0.5054922007647629 1 0 1 0 1.1856848215438358 0 1 1.3473576553021172 -1.6957912495990723 2.5913895789706483 -3.661723924055459 -2.011403230145688 0 -2.0341408441379656
0 1 1.2763869054434842 0.7093518894788041 0 -2.040926230756627 1 1 1 1 -3.7060573413443785 0 0 0.5979673739702802 -0.2287090302818439 -2.0862719942680408 1.7581971950617878 0.8905261300954539 0 -0.6037031764648969
0 0 -0.2297265972332284 -0.29936817983451086 0 0.32555679074947697 1 0 1 0 0.49233326212420525 0 1 1.0966867931029538 -4.419089700193795 1.4836023094254622 -2.695879704187334 3.236338629022919 0 -0.5095462153918667
1 1 -2.2010785450081634 -0.45279892874297034 0 -2.8268626063121736 1 1 1 1 -2.6715143884113908 1 0 0.30672472971468456 -1.188050926963984 0.9170661464607942 3.269696003603074 -2.953619644352252 1 -0.8972838932176548
1 1 -1.716445519810718 -3.704683471032555 0 1.664822059738803 1 0 1 0 1.8884736067647203 0 1 -5.776031056610103 -0.5784804484234569 -6.405199686115132 -0.9593674239423129 -6.068889590134974 0 -0.11441039296190256
1 1 -0.5955001847024901 4.768201470432171 1 2.178330474867677 1 1 1 0 -5.467121205944456 0 1 3.159939870518712 1.086476341369112 -1.7380505989995725 -3.554086182302298 -2.319012467949208 1 1.8015556939864852
0 0 1.400619206188643 0.5800051701395091 0 -1.6651710177489452 1 1 1 0 1.251364173146381 0 1 -0.4669838659478748 -3.0721974832883165 -4.2029901822540126 2.887598141709443 -0.2763690110819672 1 -0.16043627102539393
0 1 0.8349946864183355 4.798547933479586 1 0.2930157494044809 0 0 0 1 0.3923090523548106 1 0 1.55444530735276 1.9832517909995124 5.521529081990689 -2.187145615921265 2.4433657167371887 1 -3.074093509215346
0 0 0.17898629812820976 -5.078914799157187 0 -6.295546212314142 1 0 1 1 -0.2376805169707027 1 0 -2.90462175691472 0.755760884864713 -5.604934089697899 -0.40208273835116065 -4.357556370301927 0 1.6902641330178239
1 1 0.21225733866579144 -4.327648107390274 0 0.11943860584042976 1 0 0 1 1.2469936683551766 0 1 -2.2747361265890835 4.206205180808008 1.7556253440746827 3.520495033330609 2.241101857647095 0 2.279010355842062
1 1 2.448387961136672 -0.42086522858590036 1 3.473353628250857 0 0 1 1 1.5197862667161282 0 0 0.6199031332017778 -3.4626424625886485 -2.6746611114519503 3.5604457551889657 -1.654896457960578 0 1.3321631380093741
0 0 -1.343064848831686 1.8379686108385829 0 0.5617909398205699 0 0 0 0 -0.13749643465807682 0 1 0.9439045636976365 -1.4180164023938215 2.792639047880339 -1.5776182435996193 -0.727816295622558 1 1.582391767339447
1 1 1.3552380819924315 -1.0965173815536147 0 -0.9209886376897884 1 1 1 1 -2.5554296853221152 0 1 2.2261343690808992 -2.0578777180090486 -1.2275126975513282 -0.5196034198342093 -0.025155444711994046 1 3.6260960559901334
0 1 -1.505338309672174 0.8523400867386542 1 5.642270466003951 0 0 1 1 -0.8158482912987611 0 0 2.2784923056259117 -1.601311601769314 0.6376927987913922 0.9726519667534795 -0.7297046934250404 1 2.757578322183599
0 0 0.7255884186962688 -1.157385582525693 1 -0.2196892457910565 1 1 0 0 -0.16456627387158979 0 0 -1.3995103660151902 -2.1816101106027856 -2.8895452695418045 -3.7047501050624447 -1.9193299520794485 1 -1.8507568243436134
1 1 0.07356708274137924 1.2140034095860481 0 0.9855093047472676 1 1 1 0 0.5970566477846557 0 0 -0.9839333345727285 -0.22513105488190413 -1.5580727582251226 -1.2661419366780278 -2.577784228707338 0 -0.2322161703295907
0 0 2.1047746476807543 1.5251800523140846 0 3.9428627505547205 1 1 1 0 -0.1313877724523992 0 0 0.26429248028616775 0.6595211712651394 2.428697480789913 -0.35762910575076123 5.15108489653635 0 1.3343743987352323
0 1 2.7179697992216254 0.18205718900637713 0 -0.43957046002726924 1 1 1 0 -0.3080290156360248 1 1 1.2156800251767075 -3.791697997927715 0.19494214630675166 2.7099014239093404 3.067537023006069 1 2.834865310979949
1 0 0.7224127379849946 0.2009174651977895 0 0.4090125339047373 1 0 1 1 -1.1404582491543767 0 1 -2.541932919679451 1.6971499489873567 -0.05687695441463743 0.049614291801674454 1.831436772134793 0 2.4646027197115594
0 1 0.017349163795550182 -4.898388280939083 0 -0.766783844748494 1 0 1 1 -3.8522231787053522 0 1 -3.0451113664602216 1.0712791760458527 -4.847409112166163 1.9782339758097813 0.9473087503858353 0 4.32608330466751
1 0 4.600170704955805 3.3037682702080446 1 -3.8766841056234638 0 0 1 0 3.020096681710897 1 0 -2.0270184744895143 3.1036681273599416 6.596231674121782 4.058655828721785 3.937908484393835 0 0.587693101678453
0 0 -0.9995403505763665 -1.1302002676413874 0 -1.143998589176534 0 0 0 0 0.7819361338100858 1 1 -1.1405385214846473 -1.9604883951318455 0.9336630981012538 -1.6347682654662397 2.088154477832109 0 0.10617393393716268
1 0 -0.6740279662216042 -0.5177256480901602 0 -1.1324623698940137 0 1 0 0 0.8890919925593769 1 1 -1.0727775834261217 0.19391004948073035 -0.2882612230109322 2.778458567022947 -0.9344390067887117 0 0.764138579492717
0 0 -2.146796177314391 1.0622136685802457 0 -1.6722400234379864 0 0 0 0 -2.658850041546946 1 0 -1.1362596628759967 0.41542288430207425 0.21338186800912096 -1.0037495211809397 -1.644253054548636 0 1.4584639792508858
0 0 2.243976707750132 2.0987977870574896 0 0.662801498632502 1 0 1 0 1.2780976744645507 0 0 0.620065814820995 0.5591620645073372 2.5337702384155905 1.6643648264335904 1.1031950417684113 0 1.957418826472031
0 1 -1.1816723718241438 -2.70191130380542 0 0.012250462275941438 0 0 0 0 -0.22321323589658426 1 0 0.3036806847022415 -0.5926131130100861 -0.8317497498757694 0.40849857929736555 0.4471515403861309 0 -0.7545156592757781
1 1 -0.15359325016360026 -0.18432594628894688 1 -3.259650340331555 0 1 0 1 -1.7175389509713754 0 1 0.7512916566798793 -0.3018296852329021 0.3987858346924392 0.7580620915251126 0.6186081937527454 0 -1.3646088621874326
1 1 2.139215552272126 5.432829248274487 0 -0.9653510272641527 0 0 0 0 1.5062488997679615 1 1 -2.4844863828738735 -2.0847087811231804 5.690270022875422 -2.7746757683774703 -0.8673093223000921 0 -2.4776233483264587
1 1 1.297831285504168 1.092553644659855 0 1.764516731381033 0 1 1 0 3.6518403918155675 1 1 3.371703715072505 1.1973863020672801 -2.2235414037205117 -0.9684247747405351 -4.501083986547377 0 0.4405524718916928
0 0 -0.29710743282980767 -0.0965085950714322 0 -2.4865915679898283 1 1 1 0 0.08027701772251837 0 0 1.4824990346440219 -1.6863165692629298 -2.031152655981039 -0.1467934424342324 1.7292053088177375 1 0.2646075759772149
1 0 1.0207988434073592 2.3353824052603356 0 -0.4449024713850498 0 1 1 0 0.24402079099005927 0 1 1.4983726348703095 -1.539903296894599 0.8707979451767794 -0.09223739021417555 -0.026786542722025686 1 -1.2593006900232648
1 1 0.7482536158470188 -3.853913819929608 1 4.114789708068749 1 0 0 1 -1.0676617914983397 0 1 -3.434925829119915 3.8667641887373314 -1.6318575345917212 -1.707433722304646 -0.2249220873517258 1 0.40299158579332595
0 1 -0.35693520567295406 1.175969026516031 0 -0.394405430271794 1 1 0 0 0.696453754908646 0 0 0.2884561733513194 0.4933403667181834 -1.672802219444632 3.6600612369217465 -1.38188497783313 1 2.7381070848048723
0 0 -2.7485550735767923 0.6623377316638367 0 0.3229896309800181 0 1 0 0 -2.4322295587063936 1 0 1.3439919946246432 2.3263208972744893 0.07268972998023582 -0.9727212464715674 -2.8643204916084923 0 -1.295058121396436
0 1 -1.446517102573079 1.0053501786296712 0 0.05242799460658786 1 1 1 1 0.4434273691281283 0 1 -0.32199425034774276 -2.475813305149797 1.4559479319177946 3.9104419482544728 4.6211418758085365 1 2.6425374964189676
1 0 0.1338831050291029 -0.5813917411639908 1 -0.7492622936641393 0 1 0 1 -0.609086286611877 1 1 -1.8181477431902695 -1.9643666416086216 -5.123141445848643 1.0907286866680084 -0.9289556136585138 1 -2.48645562379079
0 1 -1.5804449983251074 3.280471866323157 0 -1.3512294769807558 0 1 1 1 -3.8707353367431754 0 0 0.3672293977074298 -2.4713809232424855 3.093228043778067 -5.535375425185184 -1.97148242191403 1 -4.761818502403678
0 1 0.9718070519050116 1.4898800311107827 0 -0.3355639750926332 1 1 1 0 0.20207689607738216 1 1 -0.2487920699514975 0.2672210263452249 1.5497968383519871 3.180774290100517 3.5934428778841405 0 -1.437594449060156
1 0 -0.9217775604790698 -0.8422682211312504 0 -2.4194348021260206 0 1 1 1 0.037088401085812794 0 0 1.4968969978408997 0.7463342510484283 -0.7906805157047916 1.453931734192567 1.6812663837811865 1 0.6738009727100966
1 0 2.742366693295591 -1.758318474315143 1 -0.05475681562122995 0 0 1 1 1.9827475660062515 1 0 -0.4003234730723513 0.6519984614465515 -0.8165509769855057 0.26466894617451364 0.19004100741498686 1 -0.40480804510370305
0 0 4.619414732727948 1.5500770308733407 0 3.839700031543594 1 0 0 1 -0.6565270008621351 0 1 0.024364625426212094 -0.9045726056155535 0.2800701327307831 0.5006278063722482 2.951202153539932 1 -1.5837954743264018
0 0 0.5841399754453225 3.6735344945048265 0 6.638376689333021 1 1 1 1 -1.97451541160539 0 0 2.9493451834675017 -1.3879514102055266 1.3752721672797716 -1.4178399123823016 0.8742018732028761 0 -0.8733044843637452
0 1 -2.2387407733985913 0.7961180312763159 0 1.8970486706864194 0 1 0 1 0.30966896843524516 1 1 0.04123943549712905 -3.2249955210129864 0.9391565238637827 -0.2134479566388892 -2.6036045960988377 0 -3.157203359693264
0 1 0.14058870373908583 0.00921677381614466 1 0.9445909347354389 0 0 1 1 -2.8759517239763865 0 1 -0.11680857469320215 -2.2243192777618432 -1.170286895533379 0.4367850043232964 0.9014234151922671 1 0.954135025487968
1 0 0.9047990682502978 3.532100094382967 0 1.5978013973650593 1 1 1 0 -0.4942174903828327 0 0 -2.523374918552627 0.5077550772087367 6.083832562183252 -0.23881257208343942 1.418531482660897 0 2.0830693013780737
1 1 -2.181122633495188 -0.6003452897521695 0 2.628426665590765 1 1 0 0 -0.0719336934076944 1 1 3.879518735396308 -1.7360599230599532 -3.226704596750545 0.924674138341466 -1.78276170466252 1 0.35118515960643626
1 0 -0.5007447845885996 -1.6779076464390705 0 -1.479797163269455 1 1 1 1 -1.1703669208053635 0 1 -4.584217255909461 3.2907416282768347 -0.7445666830756084 -1.6588795064271904 -2.4759483130020317 1 -1.3189907019397569
1 1 -3.868622212988355 2.536788646555265 0 0.449266447695977 0 0 0 0 -4.74018199842112 1 1 -0.7362765375858726 -0.15672420927793623 -3.340727880759032 -1.6723850511104272 -1.9476656445193312 0 -1.0552964535016183
1 0 -1.7857566411837213 -1.2076934573964582 1 -0.37368257330653076 1 0 0 1 0.8967980380548013 1 0 -1.1080730288577618 0.08713132831613113 -2.2256326908853614 -0.31189705797614703 -1.265715376032188 0 0.8364562524978979
0 0 -0.2918247240552413 0.5736009239538936 0 1.5696785018021535 0 0 0 0 0.18311395013873952 0 1 1.9779536028123914 -1.37181548109731 -0.8236608692967603 1.3349972064204636 0.8393321110343931 1 2.1901664890275963
1 1 -6.626059121514677 -0.5489777255417703 0 -1.4026525476915532 0 1 0 0 -3.5303775018777017 1 1 1.3429479804609894 -0.9458569093856323 -2.080852996371639 -2.059866966648262 0.1459043063838279 0 0.7164122328534837
1 0 0.7635882426909769 0.4548034856867364 0 0.18879109329724714 1 0 0 1 0.9159485520314353 0 1 -0.8395237553830349 0.3364199943679144 1.5090639567246185 1.006663934591994 2.250346619008846 1 3.246433331872245
1 0 1.0361684662699282 -2.243556446020107 0 -0.4215012058001373 0 0 1 0 3.1322886558803753 0 1 -1.6265775972305545 -0.048592305092226055 -1.9224374219785945 1.4104610451784405 2.294467552407632 1 -0.26068952400785744
1 0 -1.7113165201444633 -0.3515422971739469 0 0.06426429097385354 1 0 1 1 0.5004036206717917 0 1 -1.4722143510202752 -0.24734237480260987 0.5393272584141706 -3.830879794389653 -0.539294016879516 1 -2.202848247777487
1 0 2.4877323952192003 -1.2139644375665763 0 1.0215663117339957 1 0 1 0 1.9721548988745958 0 1 -3.109383532521301 2.8744749834625933 2.312932249853386 -1.3694279610763616 4.262715447574275 0 -1.0727451884997934
0 0 -1.0135171497641848 3.166690268821763 0 -4.31579004074239 1 1 1 0 0.028721807283824896 0 0 0.5071474063368708 2.0161551030811276 3.9320813523376223 6.138239159019389 2.2126713628548584 0 -0.30096630077153774
0 0 1.6549295733750689 2.8022981127544173 0 -2.239159973087016 0 1 0 0 0.5785511156013293 0 1 0.4088445237823577 -2.6353059493768582 2.220357747006033 3.5191467850642852 -1.984227758115951 1 1.6627900864001168
0 0 -0.5937863045222707 -0.30845288633591267 1 0.003911104838849911 1 0 0 1 -1.5092032138488998 1 0 0.12719230201943388 0.8572634395666348 -0.8253998038600338 0.40538900092803953 0.6944020152209275 0 2.2335003993471365
0 1 -3.0247850648803913 0.4701181685896183 1 0.11702860024166785 1 1 0 0 -4.188515382396577 1 1 0.09502005027802826 1.6806491523632616 0.7863141110600342 0.08902877907506934 -0.8630037828756024 0 1.778883971624206
1 1 1.0550708900817076 2.0847207674376875 1 0.6130190657833643 0 1 1 0 0.511489515656685 0 0 -0.9046707121926032 1.8760083164034789 -1.7646980311233593 -3.2614657460756593 -1.5081632256058157 0 0.7444883479593958
0 1 -4.881108315758548 -1.1636760313812247 0 2.9499076440786114 0 0 0 0 -2.7778680834492024 1 0 -0.7490325055671276 -0.17545104254875019 0.7716959223060562 7.258066857863463 -3.0358188292428716 0 2.339912333104844
0 1 2.7709669222765445 0.7516850369289196 0 -3.583841447301433 0 1 0 1 1.6857664775986216 1 0 0.6563250817927389 0.7784035089959533 -2.45626376959349 1.369242839122298 -1.929852770715869 0 -6.139829877291006
1 1 -0.857443162839602 -2.608225989682389 0 2.986903974569926 0 0 0 0 3.824387728112684 1 0 3.149108530014871 -2.295076828207194 -1.1116185744619371 2.939401479496764 -1.359644572951058 0 1.5084044433679429
0 0 0.6843328411773218 -1.0585584496765 0 3.4017454141138357 0 0 0 0 0.925598360665828 1 0 -0.6354012076864429 1.618595907432023 -3.339181987693605 1.561502983219317 -1.7797772826212457 0 1.3554659757433243
0 1 -2.8492172404866882 1.4284888662106467 0 -0.2613774886310166 1 1 0 0 -4.8907194403667855 1 0 -0.4230064376996798 3.715843060586323 0.2526374782424158 -3.30962998100666 2.7101642915171515 0 -0.8772648080955703
1 0 4.61838448254221 2.472140867162227 0 3.145992183541702 1 1 1 1 -1.8614573882905479 0 0 2.7477600467681915 2.113581064742636 4.455259438845813 -4.007886159788881 1.6171491103471585 1 -0.13621961337521715
1 1 2.758307068591273 0.01709924433869625 1 1.0768924415515453 1 1 1 0 4.64536917617028 0 0 3.0789216819658876 -4.1080526477297585 2.352026454823541 0.39409226241736645 2.629636960729466 1 1.5555120453717362
1 1 3.0366429885877384 5.606438888266267 1 2.2717580495232093 0 1 1 0 1.7305969967833192 0 1 3.0271632556482846 2.5087485701168655 4.5244567051156235 1.6139023928977256 0.4626414863575523 1 1.6315756018127447
0 1 -0.323420640170618 2.798401517983981 0 0.8180665118535797 0 0 1 0 -1.2910478610516238 1 0 0.2840139857255267 1.328784586942753 2.1829513866506844 -1.2485913521087637 2.1274092571953624 0 1.1049308461054905
1 1 0.6811056528295435 1.204696819585616 0 0.15834540857650406 0 0 0 0 -1.078519557606717 1 0 0.21724390782889433 -0.3301686874013265 -3.4632288910173985 1.2764200629336235 -0.004424794684771527 0 1.3482740390509584
0 0 0.7333691746033658 0.272648522425363 0 2.3252055179388083 1 1 1 0 -1.367595054761076 0 1 1.0058658441729087 -6.037610219427892 1.1817447284515405 5.4656840988819235 -1.5573110399941084 1 1.9136917780134455
0 0 -0.5686594236407758 -3.7230502169644657 0 0.06483881643583245 1 0 1 0 -1.3231924255791352 0 0 -1.573885435627987 -1.9162523972588732 -2.83517107374548 -1.279402079244743 1.6156208497060873 1 -0.9763914556403104
1 1 -0.4912432993283734 0.7349632956879434 0 0.751504826108039 0 0 0 0 -1.6913432967733417 1 0 -0.010329953424629501 -1.5017841208146812 1.9412745332296342 0.5235502959022049 -0.27513305353536377 0 -1.4765128372121958
1 1 1.4031993963408027 1.849658797158103 0 -3.4800269295141253 1 1 1 0 0.2483882604248786 0 0 2.1017602988960875 -0.15885397053402353 4.0700212165344665 0.1411400609686901 4.493340208952862 0 -0.549921768123641
1 0 0.6702493179512881 2.610124353165973 1 1.1597922665920681 1 0 0 1 0.6183234825959399 1 0 -0.1253822309078525 -3.061517591240767 3.586572234614091 -3.2005094188474654 1.298567953484087 0 -4.834144496538617
0 1 -0.6637723808418758 2.407726673354298 0 -1.576153994456816 0 1 0 1 -2.7514852395779865 0 1 0.7158928808441071 1.9783869370760967 1.3087234345328231 2.1443576519244383 -2.4909746037387253 1 1.3848325757619457
1 1 -2.6110099221753114 1.7775370345790595 0 -1.5122050100871725 0 0 0 0 0.26619777401832767 1 1 1.3516388182722012 -1.8576960389886417 -0.5003415107626409 -1.6202643761134443 1.198388904858588 0 -0.06711126696572622
0 0 0.523075427817751 -4.266714362358946 1 -2.060979285971822 0 1 0 1 0.4313650528167948 1 1 -0.7558508705300813 -0.056440921008156036 -1.9497167718505595 2.0574812344097815 -0.3641589873987895 1 1.0309543215500032
0 1 -0.8382768723868985 -1.5642463576386862 1 -1.312040091683 0 0 0 1 -1.6861501868398188 0 1 0.7025372320077007 1.7678273876420636 -0.5032888142271208 -3.27848000514314 -1.445855831796414 0 -2.200455980137591
0 0 2.664755766729745 0.9425848005927178 0 -3.2200527084101087 0 1 0 0 0.38818361521012823 1 1 0.5358413786676659 -0.5585402192338448 0.18769887778276595 -0.5919001684676661 2.9845310392304776 1 -0.38024435633577736
